meeting,meeting_name,date,race_number,venue,track,course,distance,distance_num,race_class,race_class_label,race_class_num,field_size,horse_number,horse_name,horse_id,jockey,trainer,finish_pos,is_win,is_top3,is_top4,barrier,weight,weight_carried,days_since_last,base_rating,final_rating,starts,wins,hk_starts,is_debut,is_import,current_live_recomputed_ability,card_age,card_rating,card_rating_change,card_declared_bodyweight,card_priority_rank,card_has_claim,card_claim_lbs,card_gear_count,card_gear_first_time,card_gear_tt,card_gear_cp,card_gear_blinkers,last6_runs,last6_mean_finish,last6_best_finish,last6_worst_finish,last6_top3_count,last6_top5_count,current_live_ability,current_live_rank,current_live_rank_score,current_live_grade,current_live_model_pick_status,stored_feature_score_count,stored_matrix_score_count,season_starts,season_wins,season_seconds,season_thirds,same_distance_starts,same_distance_wins,same_distance_seconds,same_distance_thirds,same_venue_distance_starts,same_venue_distance_wins,same_venue_distance_seconds,same_venue_distance_thirds,tw_entries_count,tw_gallop_count,tw_flags_count,tw_confidence_high,tw_confidence_low,tw_jockey_present,tw_mode_barrier_trial,raw_formline_higher_win_count,raw_formline_same_win_count,raw_formline_lower_win_count,raw_l400,raw_finish_time_adj,raw_total_starts,raw_total_wins,raw_last_margin,raw_last_finish,raw_weight_trend_span,flag_best_distance_match,flag_best_distance_unproven,flag_engine_progressive,flag_engine_steady,flag_engine_fastslow,flag_running_style_front,flag_running_style_back,flag_draw_good,flag_draw_bad,flag_position_up,flag_position_down,flag_finish_competitive,flag_finish_slow,flag_energy_up,flag_energy_down,flag_l400_up,flag_l400_down,flag_trackwork_slowing,flag_medical_issue,flag_margin_narrowing,flag_margin_widening,flag_scenario_drop_class,flag_scenario_hot_pace,flag_hidden_form,flag_forgiveness,flag_track_bias_positive,flag_track_bias_negative,trend_forensic_wave,prior_combo_starts,prior_combo_win_rate,prior_combo_place_rate,prior_combo_roi,prior_jockey_cd_starts,prior_jockey_cd_win_rate,prior_jockey_cd_place_rate,prior_jockey_cd_roi,prior_trainer_cd_starts,prior_trainer_cd_win_rate,prior_trainer_cd_place_rate,prior_trainer_cd_roi,prior_class_distance_starts,prior_class_distance_win_rate,prior_class_distance_place_rate,prior_class_distance_roi,prior_draw_class_starts,prior_draw_class_win_rate,prior_draw_class_place_rate,prior_draw_class_roi,prior_weight_class_starts,prior_weight_class_win_rate,prior_weight_class_place_rate,prior_weight_class_roi,prior_rest_bucket_starts,prior_rest_bucket_win_rate,prior_rest_bucket_place_rate,prior_rest_bucket_roi,prior_runstyle_cd_starts,prior_runstyle_cd_win_rate,prior_runstyle_cd_place_rate,prior_runstyle_cd_roi,prior_horse_cd_starts,prior_horse_cd_win_rate,prior_horse_cd_place_rate,prior_horse_cd_roi,prior_horse_rest_starts,prior_horse_rest_win_rate,prior_horse_rest_place_rate,prior_horse_rest_roi,prior_horse_style_starts,prior_horse_style_win_rate,prior_horse_style_place_rate,prior_horse_style_roi,prior_combo_place_edge,prior_combo_win_edge,prior_jockey_cd_place_edge,prior_jockey_cd_win_edge,prior_trainer_cd_place_edge,prior_trainer_cd_win_edge,prior_draw_class_place_edge,prior_draw_class_win_edge,prior_weight_class_place_edge,prior_weight_class_win_edge,prior_rest_bucket_place_edge,prior_rest_bucket_win_edge,prior_runstyle_cd_place_edge,prior_runstyle_cd_win_edge,prior_horse_cd_place_edge,prior_horse_cd_win_edge,prior_horse_rest_place_edge,prior_horse_rest_win_edge,prior_horse_style_place_edge,prior_horse_style_win_edge,feat_jockey_score,feat_trainer_score,feat_draw_score,feat_form_score,feat_speed_score,feat_class_score,feat_distance_score,feat_track_going_score,feat_weight_score,feat_consistency_score,feat_risk_score,feat_confidence_score,feat_formline_strength_score,feat_margin_trend_score,feat_same_distance_signal_score,feat_trackwork_trend_score,matrix_stability,matrix_sectional,matrix_race_shape,matrix_trainer_signal,matrix_horse_health,matrix_form_line,matrix_class_advantage
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,2,超和平,L226,梁家俊,巫偉傑,1,1,1,1,5,134.0,134.0,35.0,,,7.0,1.0,7.0,0,0,62.3314,3.0,59.0,0.0,1095.0,1.5,0,0.0,1.0,0,1,0,0,2,4.5,1.0,8.0,1,1,65.09,6,65.09,B-,NO_PICK,12,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,1.0,2.0,0,0,0,0,1.0,1.0,0.0,24.27,1.23,7.0,1.0,7.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,80.0,12.5,28.7,0.0,89.0,13.48,28.09,72.81,88.0,10.23,22.73,90.34,895.0,7.82,23.46,0.0,210.0,6.67,21.9,0.0,1071.0,11.48,31.0,0.0,2008.0,8.02,24.7,0.0,576.0,8.51,27.43,0.0,,,,,,,,,,,,,5.24,4.68,4.63,5.66,-0.73,2.41,-1.56,-1.15,7.54,3.66,1.24,0.2,3.97,0.69,,,,,,,63.2996,60.654,65.0,60.0,53.45,66.0,72.0,58.0,50.0,58.7027,69.0,83.0,92.0,60.0,72.0,63.3,59.8111,55.0425,60.0,62.1091,63.75,92.0,62.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,3,鋁神,K105,潘頓,廖康銘,2,0,1,1,6,131.0,131.0,14.0,,,27.0,2.0,27.0,0,0,69.5016,4.0,56.0,6.0,1122.0,1.0,0,0.0,2.0,0,0,0,1,6,7.5,1.0,14.0,1,2,71.52,1,71.52,B,MODEL_TOP_PICK,12,7,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,36.0,2.0,1.0,0,0,0,0,1.0,1.0,0.0,22.62,0.0,27.0,2.0,1.0,1.0,,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,18.0,11.1,27.8,0.0,109.0,27.52,54.13,-34.5,88.0,4.55,22.73,-30.8,895.0,7.82,23.46,0.0,210.0,6.67,21.9,0.0,1071.0,11.48,31.0,0.0,1818.0,7.21,23.93,0.0,761.0,4.6,15.51,0.0,1.0,0.0,0.0,-100.0,,,,,2.0,0.0,0.0,0.0,4.34,3.28,30.67,19.7,-0.73,-3.27,-1.56,-1.15,7.54,3.66,0.47,-0.61,-7.95,-3.22,-23.46,-7.82,,,-23.46,-7.82,84.0442,66.5881,65.0,68.5714,75.46,73.12,72.0,66.0,60.0,60.0769,70.0,83.0,82.0,76.0,72.0,63.5,64.6665,72.149,60.0,76.189,67.8,82.0,69.84
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,4,笑看風雲,L162,袁幸堯,姚本輝,12,0,0,0,9,117.0,117.0,0.0,,,0.0,0.0,0.0,1,0,61.4204,3.0,52.0,,1146.0,2.0,1,10.0,1.0,1,1,0,0,0,,,,0,0,67.03,3,67.03,B-,NO_PICK,12,7,,,,,,,,,,,,,42.0,4.0,1.0,0,0,0,0,,,,,,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,,,,,,,,,67.0,8.96,29.85,-54.48,895.0,7.82,23.46,0.0,210.0,7.14,21.9,0.0,825.0,6.06,22.91,0.0,1818.0,7.21,23.93,0.0,576.0,8.51,27.43,0.0,,,,,,,,,,,,,,,,,6.39,1.14,-1.56,-0.68,-0.55,-1.76,0.47,-0.61,3.97,0.69,,,,,,,62.9194,64.2814,49.06,60.0,60.0,60.0,58.0,58.0,70.0,65.0,69.0,63.23,60.0,60.0,60.0,51.99,61.199,59.3,60.0,63.5323,68.773,60.0,62.5
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,5,幸福特約,K572,艾兆禮,伍鵬志,11,0,0,0,10,127.0,127.0,0.0,,,0.0,0.0,0.0,1,0,60.6404,3.0,52.0,,1126.0,1.5,0,0.0,0.0,0,0,0,0,0,,,,0,0,66.22,4,66.22,B-,NO_PICK,12,7,,,,,,,,,,,,,39.0,4.0,1.0,0,0,0,0,,,,,,0.0,0.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,95.0,11.6,25.3,0.0,103.0,5.83,24.27,-72.14,89.0,2.25,11.24,-78.2,895.0,7.82,23.46,0.0,267.0,7.49,17.98,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,576.0,8.51,27.43,0.0,,,,,,,,,,,,,1.84,3.78,0.81,-1.99,-12.22,-5.57,-5.48,-0.33,0.25,0.37,0.47,-0.61,3.97,0.69,,,,,,,64.2495,57.6451,49.06,60.0,60.0,60.0,58.0,58.0,64.0,65.0,69.0,63.23,60.0,60.0,60.0,51.74,61.174,59.3,60.0,61.2775,66.673,60.0,61.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,6,喜駿昇星,L294,田泰安,桂福特,7,0,0,0,12,127.0,127.0,0.0,,,3.0,0.0,3.0,0,0,61.6423,3.0,52.0,0.0,1280.0,1.5,0,0.0,0.0,0,0,0,0,1,5.0,5.0,5.0,0,1,62.95,13,62.95,C+,NO_PICK,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,1.0,0,0,0,0,,,,23.23,,3.0,0.0,6.0,5.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,,,,,108.0,7.41,25.93,-38.43,,,,,895.0,7.82,23.46,0.0,267.0,7.49,17.98,0.0,1282.0,8.19,23.71,0.0,1818.0,7.21,23.93,0.0,576.0,8.51,27.43,0.0,,,,,,,,,,,,,,,2.47,-0.41,,,-5.48,-0.33,0.25,0.37,0.47,-0.61,3.97,0.69,,,,,,,60.9044,61.8813,49.06,60.0,62.53,54.0,56.0,58.0,64.0,58.0,75.0,83.0,78.0,60.0,58.0,51.04,58.304,60.9445,60.0,61.344,71.95,78.0,56.5
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,7,熱氣球,K144,艾道拿,韋達,10,0,0,0,1,127.0,127.0,71.0,,,8.0,0.0,8.0,0,0,64.2851,4.0,52.0,0.0,1180.0,1.0,0,0.0,1.0,1,0,0,1,2,4.5,4.0,5.0,0,2,69.92,2,69.92,B,NO_PICK,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,53.0,3.0,3.0,0,0,0,0,1.0,1.0,0.0,22.38,0.64,8.0,0.0,3.0,5.0,,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10.0,0.0,20.0,0.0,87.0,6.9,28.74,-31.38,73.0,2.74,16.44,-77.4,895.0,7.82,23.46,0.0,208.0,10.1,33.65,0.0,1282.0,8.19,23.71,0.0,233.0,5.15,18.88,0.0,432.0,13.89,36.11,0.0,1.0,0.0,0.0,-100.0,,,,,,,,,-3.46,-7.82,5.28,-0.92,-7.02,-5.08,10.19,2.28,0.25,0.37,-4.58,-2.67,12.65,6.07,-23.46,-7.82,,,,,58.7613,59.4526,75.0,60.0,77.93,56.45,66.0,66.0,64.0,64.2027,65.0,83.0,82.0,60.0,54.0,74.0,63.0811,73.7545,60.0,59.0724,66.45,82.0,58.3375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,8,文采風流,L021,奧爾民,蘇偉賢,9,0,0,0,3,127.0,127.0,49.0,,,11.0,0.0,11.0,0,0,60.7184,3.0,52.0,-2.0,1067.0,2.0,0,0.0,2.0,1,1,0,1,3,7.6667,2.0,11.0,1,1,64.68,7,64.68,B-,NO_PICK,12,7,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,2.0,1.0,0,0,0,0,,,,24.16,1.49,11.0,0.0,8.0,10.0,19.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,16.0,12.5,31.2,0.0,41.0,9.76,24.39,-33.66,84.0,10.71,29.76,15.95,895.0,7.82,23.46,0.0,208.0,10.1,33.65,0.0,1282.0,8.19,23.71,0.0,2008.0,8.02,24.7,0.0,761.0,4.6,15.51,0.0,,,,,,,,,,,,,7.74,4.68,0.93,1.94,6.3,2.89,10.19,2.28,0.25,0.37,1.24,0.2,-7.95,-3.22,,,,,,,59.1745,59.6636,75.0,48.1818,52.95,62.45,60.0,66.0,64.0,53.5294,69.0,83.0,78.0,60.0,54.0,64.8,51.9827,57.5175,60.0,59.3946,68.65,78.0,62.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,9,戀愛狂,K118,布浩榮,葉楚航,8,0,0,0,14,127.0,127.0,21.0,,,32.0,2.0,32.0,0,0,61.2191,5.0,52.0,-2.0,1144.0,1.0,0,0.0,1.0,0,1,0,0,6,9.8333,4.0,14.0,0,2,63.97,9,63.97,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,41.0,5.0,1.0,0,0,0,0,1.0,2.0,0.0,23.41,1.19,32.0,2.0,7.0,11.0,,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,,,,,,,,,70.0,8.57,22.86,-34.29,895.0,7.82,23.46,0.0,267.0,7.49,17.98,0.0,1282.0,8.19,23.71,0.0,4684.0,9.18,26.35,0.0,761.0,4.6,15.51,0.0,3.0,33.33,66.67,466.67,2.0,0.0,0.0,-100.0,4.0,0.0,25.0,0.0,,,,,-0.6,0.75,-5.48,-0.33,0.25,0.37,2.89,1.36,-7.95,-3.22,43.21,25.51,-23.46,-7.82,1.54,-7.82,57.7954,58.8159,49.06,45.7143,62.99,63.57,54.0,58.0,60.0,52.9615,70.0,83.0,83.0,76.0,54.0,51.39,49.1808,61.2435,60.0,58.2547,67.8,83.0,62.6775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,10,帶贏來,K558,何澤堯,大衛希斯,14,0,0,0,13,125.0,125.0,28.0,,,11.0,0.0,11.0,0,0,62.8232,3.0,50.0,0.0,1104.0,2.0,0,0.0,1.0,0,0,0,0,3,11.0,9.0,12.0,0,0,65.58,5,65.58,B-,NO_PICK,12,7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,41.0,6.0,1.0,0,0,0,0,2.0,2.0,0.0,23.26,0.81,11.0,0.0,4.0,12.0,35.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,,,,,41.0,7.32,31.71,-76.83,123.0,11.38,25.2,-50.57,895.0,7.82,23.46,0.0,267.0,7.49,17.98,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,761.0,4.6,15.51,0.0,,,,,,,,,,,,,,,8.25,-0.5,1.74,3.56,-5.48,-0.33,-3.43,-1.53,2.89,1.36,-7.95,-3.22,,,,,,,62.1172,61.1789,49.06,40.0,68.52,58.45,66.0,58.0,64.0,49.4902,60.0,83.0,96.0,76.0,54.0,65.55,46.3511,64.838,60.0,61.695,63.7,96.0,59.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,11,馬鳳凰,J516,周俊樂,游達榮,3,0,1,1,8,122.0,122.0,28.0,,,31.0,1.0,31.0,0,0,62.8943,5.0,49.0,-2.0,1106.0,1.0,1,2.0,1.0,0,0,0,1,6,7.0,4.0,10.0,0,2,63.48,11,63.48,C+,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,34.0,2.0,3.0,0,0,0,0,3.0,0.0,0.0,23.05,0.55,31.0,1.0,3.0,4.0,11.0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0.0,64.0,6.25,18.75,-53.12,44.0,9.09,18.18,-44.32,895.0,7.82,23.46,0.0,210.0,7.14,21.9,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,761.0,4.6,15.51,0.0,3.0,33.33,66.67,-23.33,1.0,0.0,0.0,-100.0,2.0,0.0,50.0,0.0,-23.46,-7.82,-4.71,-1.57,-5.28,1.27,-1.56,-0.68,-3.43,-1.53,2.89,1.36,-7.95,-3.22,43.21,25.51,-23.46,-7.82,26.54,-7.82,60.0492,61.4593,65.0,50.2041,56.82,73.12,72.0,58.0,64.0,53.0577,75.0,83.0,86.0,48.0,72.0,73.05,53.6301,57.233,60.0,60.6837,71.95,86.0,70.84
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,12,領航多福,L201,金誠剛,鄭俊偉,5,0,0,0,7,122.0,122.0,22.0,,,15.0,0.0,15.0,0,0,61.4545,3.0,47.0,-2.0,1058.0,1.0,0,0.0,2.0,0,0,0,1,4,5.25,5.0,6.0,0,3,64.37,8,64.37,B-,NO_PICK,12,7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,3.0,0,0,0,0,0.0,1.0,0.0,22.58,0.51,15.0,0.0,3.0,6.0,10.0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,5.0,0.0,20.0,-100.0,57.0,8.77,26.32,21.05,895.0,7.82,23.46,0.0,210.0,7.14,21.9,0.0,1543.0,6.29,20.03,0.0,4684.0,9.18,26.35,0.0,432.0,13.89,36.11,0.0,,,,,,,,,,,,,,,-3.46,-7.82,2.86,0.95,-1.56,-0.68,-3.43,-1.53,2.89,1.36,12.65,6.07,,,,,,,53.032,57.8947,65.0,50.4,66.75,60.0,56.0,58.0,64.0,64.0968,75.0,83.0,79.0,60.0,58.0,72.7,58.1087,63.6875,60.0,55.2202,71.95,79.0,61.0
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,13,勤德皆備,L270,潘明輝,賀賢,4,0,0,1,4,121.0,121.0,32.0,,,19.0,0.0,19.0,0,0,61.2277,3.0,46.0,0.0,1172.0,1.5,0,0.0,0.0,0,0,0,0,5,6.6,5.0,8.0,0,1,63.91,10,63.91,C+,NO_PICK,12,7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,41.0,4.0,1.0,0,0,0,0,1.0,3.0,0.0,22.94,0.68,19.0,0.0,4.0,8.0,18.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,84.0,6.0,19.0,0.0,95.0,6.32,17.89,-37.16,87.0,8.05,24.14,-64.6,895.0,7.82,23.46,0.0,210.0,6.67,21.9,0.0,1543.0,6.29,20.03,0.0,2008.0,8.02,24.7,0.0,761.0,4.6,15.51,0.0,,,,,,,,,,,,,-4.46,-1.82,-5.57,-1.5,0.68,0.23,-1.56,-1.15,-3.43,-1.53,1.24,0.2,-7.95,-3.22,,,,,,,54.3125,58.9439,75.0,42.1898,66.76,58.45,66.0,58.0,64.0,61.5113,73.5,83.0,84.0,60.0,54.0,50.54,50.7534,63.694,60.0,56.3966,71.125,84.0,59.8375
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,4,沙田,Turf,A,1200,1200,第四班,Class 4,4.0,14,14,高感,J515,楊明綸,黎昭昇,6,0,0,0,2,115.0,115.0,133.0,,,29.0,1.0,29.0,0,0,60.3811,5.0,40.0,-2.0,1125.0,2.0,0,0.0,2.0,0,1,1,0,6,11.3333,8.0,14.0,0,0,63.17,12,63.17,C+,NO_PICK,12,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,44.0,4.0,3.0,0,0,0,0,4.0,4.0,0.0,23.27,2.08,29.0,1.0,12.0,14.0,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,13.0,15.4,23.1,0.0,78.0,5.13,15.38,-54.74,66.0,9.09,28.79,-68.03,895.0,7.82,23.46,0.0,208.0,10.1,33.65,0.0,159.0,7.55,18.24,0.0,152.0,5.26,17.11,0.0,761.0,4.6,15.51,0.0,4.0,0.0,50.0,-100.0,,,,,4.0,0.0,25.0,0.0,-0.36,7.58,-8.08,-2.69,5.33,1.27,10.19,2.28,-5.22,-0.27,-6.35,-2.56,-7.95,-3.22,26.54,-7.82,,,1.54,-7.82,53.4792,59.6095,75.0,40.0,55.82,63.57,66.0,58.0,66.0,36.5385,65.0,83.0,96.0,48.0,54.0,71.65,41.7804,56.583,60.0,56.2378,67.15,96.0,64.1775
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,5,沙田,Turf,A,1600,1600,第四班,Class 4,4.0,14,1,八仟財陞,J442,梁家俊,羅富全,11,0,0,0,4,135.0,135.0,13.0,,,35.0,2.0,35.0,0,0,60.7433,5.0,58.0,-2.0,1091.0,1.5,0,0.0,0.0,0,0,0,0,6,9.3333,2.0,14.0,1,2,64.61,7,64.61,B-,NO_PICK,12,7,0.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,25.0,4.0,1.0,0,0,0,0,2.0,1.0,0.0,26.65,3.23,35.0,2.0,19.0,14.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,82.0,8.5,24.4,0.0,43.0,16.28,27.91,-3.26,51.0,7.84,19.61,-71.76,259.0,7.34,22.39,0.0,57.0,10.53,29.82,0.0,1071.0,11.48,31.0,0.0,1818.0,7.21,23.93,0.0,370.0,5.14,21.08,0.0,1.0,100.0,100.0,710.0,,,,,5.0,20.0,20.0,0.0,2.01,1.16,5.52,8.94,-2.78,0.5,7.43,3.19,8.61,4.14,1.54,-0.13,-1.31,-2.2,77.61,92.66,,,-2.39,12.66,61.7996,60.4081,75.0,46.2245,45.62,73.12,72.0,60.0,54.0,45.2244,75.0,83.0,85.0,48.0,72.0,69.7,48.172,50.653,60.0,61.1734,68.45,85.0,68.34
/Users/imac/Library/CloudStorage/GoogleDrive-kelvin1761@gmail.com/我的雲端硬碟/Antigravity Shared/Antigravity/Wong Choi Horse Race Analysis/HK_Racing/2026-06-21_ShaTin,2026-06-21_ShaTin,2026-06-21,5,沙田,Turf,A,1600,1600,第四班,Class 4,4.0,14,2,深心星,K041,莫雷拉,方嘉柏,5,0,0,0,1,135.0,135.0,6.0,,,24.0,1.0,24.0,0,0,66.3815,4.0,58.0,0.0,1250.0,1.0,0,0.0,2.0,0,0,0,1,6,2.8333,1.0,6.0,4,5,70.94,1,70.94,B,MODEL_TOP_PICK,12,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,3.0,0,0,0,0,5.0,0.0,0.0,23.65,0.21,24.0,1.0,1.0,2.0,29.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,14.3,42.9,0.0,4.0,50.0,75.0,177.5,44.0,15.91,31.82,-35.91,259.0,7.34,22.39,0.0,57.0,8.77,21.05,0.0,1071.0,11.48,31.0,0.0,1818.0,7.21,23.93,0.0,189.0,12.7,24.87,0.0,,,,,,,,,3.0,33.33,100.0,0.0,20.51,6.96,52.61,42.66,9.43,8.57,-1.34,1.43,8.61,4.14,1.54,-0.13,2.48,5.36,,,,,77.61,25.99,66.1548,64.8287,75.0,76.1565,62.2,69.12,56.0,60.0,54.0,71.6731,68.0,83.0,96.0,60.0,58.0,75.3,74.2775,61.43,60.0,65.5581,64.6,96.0,65.34
