Course,Draw,Wins,Starts,Places,WinRate
東華三院挑戰盃（讓賽）,9,0,1,0,0.0
東華三院挑戰盃（讓賽）,10,0,1,1,0.0
柴灣道讓賽,12,0,1,0,0.0
柴灣道讓賽,14,0,1,0,0.0
桂花讓賽,3,0,1,0,0.0
桂花讓賽,5,0,1,0,0.0
桂花讓賽,8,0,1,0,0.0
梨木樹讓賽,3,0,1,1,0.0
梨木樹讓賽,8,0,2,0,0.0
梳士巴利讓賽,7,0,1,0,0.0
楊屋讓賽,4,0,1,0,0.0
楊屋讓賽,5,0,1,1,0.0
楊屋讓賽,8,0,1,0,0.0
楊屋讓賽,9,0,1,0,0.0
楊屋讓賽,11,0,1,0,0.0
楊屋讓賽,12,1,1,1,100.0
樂活讓賽,4,0,1,0,0.0
樂活讓賽,8,0,1,0,0.0
樂聲盃（讓賽）,1,0,1,0,0.0
樂華讓賽,1,0,1,0,0.0
樂華讓賽,2,0,1,0,0.0
樂華讓賽,3,0,1,1,0.0
樂華讓賽,4,0,1,0,0.0
樂華讓賽,5,0,1,0,0.0
樂華讓賽,6,0,1,0,0.0
樂華讓賽,7,0,1,0,0.0
樂華讓賽,8,0,1,0,0.0
樂華讓賽,9,0,1,0,0.0
樂華讓賽,10,1,1,1,100.0
樂華讓賽,11,0,1,0,0.0
樂華讓賽,12,0,1,0,0.0
樂華讓賽,13,0,1,0,0.0
樂華讓賽,14,0,1,1,0.0
橋咀讓賽,1,0,1,0,0.0
橋咀讓賽,2,0,1,0,0.0
橋咀讓賽,3,0,1,0,0.0
橋咀讓賽,4,0,1,0,0.0
橋咀讓賽,5,0,1,1,0.0
橋咀讓賽,6,1,1,1,100.0
橋咀讓賽,7,0,1,0,0.0
橋咀讓賽,8,0,1,0,0.0
橋咀讓賽,9,0,1,0,0.0
橋咀讓賽,10,0,1,1,0.0
橋咀讓賽,11,0,1,0,0.0
橋咀讓賽,12,0,1,0,0.0
歐石楠讓賽,1,0,1,0,0.0
歐石楠讓賽,5,0,1,0,0.0
歐石楠讓賽,8,0,1,0,0.0
步步友讓賽,1,0,1,0,0.0
殘疾人田徑1000米讓賽,8,0,1,0,0.0
殘疾人田徑1000米讓賽,10,1,1,1,100.0
殘疾人田徑1000米讓賽,12,0,1,0,0.0
殘疾人羽毛球1400米讓賽,12,0,1,0,0.0
比雅讓賽,3,0,1,0,0.0
民祥讓賽,1,0,1,0,0.0
民祥讓賽,5,0,1,0,0.0
民祥讓賽,6,0,1,1,0.0
民耀讓賽,4,0,1,0,0.0
民耀讓賽,6,0,1,0,0.0
民耀讓賽,7,0,1,1,0.0
民耀讓賽,9,0,1,0,0.0
水泉澳讓賽,8,0,1,0,0.0
水牛山讓賽,10,0,1,0,0.0
沙咀讓賽,2,0,1,0,0.0
沙咀讓賽,3,0,1,0,0.0
沙咀讓賽,4,0,1,0,0.0
沙咀讓賽,5,0,1,0,0.0
沙咀讓賽,6,0,1,0,0.0
沙咀讓賽,7,0,1,0,0.0
沙咀讓賽,8,0,2,1,0.0
沙咀讓賽,9,0,1,0,0.0
沙浦讓賽,10,0,1,0,0.0
沙浦讓賽,11,0,1,0,0.0
沙田圍讓賽,2,0,1,0,0.0
沙田圍讓賽,5,0,1,1,0.0
沙田海讓賽,6,0,1,1,0.0
沙田海讓賽,8,0,1,0,0.0
沙田海讓賽,10,0,1,1,0.0
沙田海讓賽,11,0,1,0,0.0
沙田海讓賽,14,0,1,1,0.0
沙田錦標（讓賽）,1,0,1,0,0.0
沙田錦標（讓賽）,2,1,1,1,100.0
沙田錦標（讓賽）,3,0,1,0,0.0
沙田錦標（讓賽）,4,0,1,0,0.0
沙田錦標（讓賽）,6,0,1,0,0.0
沙田錦標（讓賽）,7,0,1,0,0.0
沙田錦標（讓賽）,8,0,1,1,0.0
沙田錦標（讓賽）,9,0,1,1,0.0
河背讓賽,1,0,1,0,0.0
波斯富讓賽,6,0,1,0,0.0
洋葵讓賽,8,0,1,0,0.0
洛蒙德湖讓賽,3,0,1,0,0.0
洛蒙德湖讓賽,9,0,1,0,0.0
洪水橋讓賽,10,0,1,0,0.0
活力先生讓賽,1,0,1,0,0.0
活力先生讓賽,3,0,1,0,0.0
浪琴國際騎師錦標賽（讓賽）－第二關,2,0,1,0,0.0
浪琴錦標（讓賽）,2,0,1,0,0.0
浪琴錦標（讓賽）,3,0,1,0,0.0
浪琴錦標（讓賽）,4,0,1,0,0.0
浪琴錦標（讓賽）,8,0,1,0,0.0
浪琴香港一哩錦標,2,0,1,0,0.0
浪琴香港一哩錦標,3,0,1,0,0.0
浪琴香港一哩錦標,4,0,1,0,0.0
浪琴香港一哩錦標,7,0,1,0,0.0
浪琴香港一哩錦標,8,0,1,0,0.0
浪琴香港一哩錦標,10,0,1,1,0.0
浪琴香港瓶,1,0,1,0,0.0
浪琴香港瓶,2,0,1,0,0.0
浪琴香港瓶,4,0,1,0,0.0
浪琴香港瓶,5,1,1,1,100.0
浪琴香港瓶,6,0,1,1,0.0
浪琴香港瓶,7,0,1,0,0.0
浪琴香港瓶,9,0,1,0,0.0
浪琴香港瓶,12,0,1,0,0.0
浪琴香港瓶,13,0,1,1,0.0
浪琴香港盃,3,0,1,0,0.0
浪琴香港盃,5,0,1,1,0.0
浪琴香港盃,7,0,1,1,0.0
浪琴香港盃,8,0,1,0,0.0
浪琴香港盃,9,0,1,0,0.0
浪琴香港盃,10,0,1,0,0.0
浪琴香港盃,11,0,1,0,0.0
浪琴香港短途錦標,4,0,1,1,0.0
浪琴香港短途錦標,5,0,1,0,0.0
浪琴香港短途錦標,8,0,1,0,0.0
浪琴香港短途錦標,9,0,1,0,0.0
浪琴香港短途錦標,10,0,1,0,0.0
海美讓賽,1,0,1,0,0.0
海美讓賽,2,0,1,0,0.0
海美讓賽,3,0,1,0,0.0
海美讓賽,4,0,1,1,0.0
海美讓賽,5,1,1,1,100.0
海美讓賽,6,0,1,0,0.0
海美讓賽,7,0,1,0,0.0
海美讓賽,8,0,1,0,0.0
海美讓賽,9,0,1,0,0.0
海美讓賽,10,0,1,1,0.0
海美讓賽,11,0,1,0,0.0
海鵰讓賽,3,0,1,0,0.0
海麗讓賽,1,0,1,0,0.0
深水灣讓賽,1,0,1,1,0.0
深水灣讓賽,2,0,1,0,0.0
深水灣讓賽,3,0,1,0,0.0
深水灣讓賽,4,0,1,0,0.0
深水灣讓賽,5,0,1,0,0.0
深水灣讓賽,6,0,1,0,0.0
深水灣讓賽,7,0,1,0,0.0
深水灣讓賽,8,1,1,1,100.0
深水灣讓賽,9,0,1,1,0.0
深水灣讓賽,10,0,1,0,0.0
深水灣讓賽,11,0,1,0,0.0
深水灣讓賽,12,0,1,0,0.0
添滿意讓賽,5,0,1,0,0.0
添滿意讓賽,9,0,1,0,0.0
港景讓賽,1,0,1,0,0.0
港景讓賽,3,1,1,1,100.0
港景讓賽,5,0,2,0,0.0
港景讓賽,6,0,1,0,0.0
港景讓賽,7,0,1,0,0.0
港景讓賽,10,0,1,0,0.0
港景讓賽,12,0,1,0,0.0
游泳1200米讓賽,2,0,1,0,0.0
游泳1200米讓賽,5,0,1,1,0.0
游泳1200米讓賽,6,0,1,0,0.0
游泳1200米讓賽,7,0,1,0,0.0
游泳1200米讓賽,9,0,1,0,0.0
游泳1200米讓賽,12,0,1,1,0.0
滿樂時讓賽,11,0,1,0,0.0
滿樂時讓賽,13,0,1,0,0.0
漢口讓賽,5,0,1,0,0.0
漢口讓賽,7,0,1,0,0.0
潮州讓賽,1,1,1,1,100.0
潮州讓賽,3,0,1,0,0.0
潮州讓賽,6,0,1,0,0.0
潮州讓賽,8,0,1,0,0.0
潮州讓賽,11,0,1,0,0.0
濟南讓賽,2,0,1,1,0.0
濟南讓賽,5,0,1,0,0.0
濟南讓賽,6,0,1,1,0.0
濟南讓賽,7,0,1,0,0.0
濟南讓賽,9,0,1,0,0.0
瀋陽讓賽,3,0,1,0,0.0
瀋陽讓賽,5,0,1,0,0.0
瀋陽讓賽,6,0,1,0,0.0
瀋陽讓賽,8,0,1,0,0.0
瀋陽讓賽,9,0,1,0,0.0
灣仔讓賽,1,0,1,1,0.0
灣仔讓賽,7,0,1,0,0.0
灣仔讓賽,8,1,1,1,100.0
灣仔讓賽,10,0,1,0,0.0
火星讓賽,3,0,1,0,0.0
火炭讓賽,1,0,1,0,0.0
火炭讓賽,6,0,1,0,0.0
火炭讓賽,8,0,1,0,0.0
烏蛟騰讓賽,5,0,1,0,0.0
烏蛟騰讓賽,7,0,1,0,0.0
烏蛟騰讓賽,11,0,1,0,0.0
燕子讓賽,2,0,1,0,0.0
燕子讓賽,5,0,1,0,0.0
燕子讓賽,6,0,1,0,0.0
燕子讓賽,8,0,1,1,0.0
燕子讓賽,9,0,1,0,0.0
燕子讓賽,12,0,1,0,0.0
燕子讓賽,13,0,1,0,0.0
燕子讓賽,14,0,1,0,0.0
爆冷讓賽,2,0,1,1,0.0
爆冷讓賽,8,0,1,0,0.0
爆冷讓賽,12,0,1,0,0.0
爭分奪秒讓賽,7,0,1,0,0.0
爭分奪秒讓賽,10,0,1,0,0.0
爭分奪秒讓賽,13,0,1,0,0.0
牛尾海讓賽,3,0,1,0,0.0
牛頭角讓賽,8,0,1,0,0.0
珠海讓賽,5,0,1,0,0.0
珠海讓賽,7,1,1,1,100.0
珠海讓賽,10,0,1,0,0.0
珠海讓賽,11,0,1,0,0.0
環球轎車讓賽,7,0,1,0,0.0
生圖讓賽,14,0,1,0,0.0
田下山讓賽,7,0,1,0,0.0
田下山讓賽,11,0,1,0,0.0
田徑及柔道1200米讓賽,6,0,1,0,0.0
田徑及柔道1200米讓賽,7,0,1,1,0.0
畢打讓賽,5,0,1,0,0.0
畫眉讓賽,1,0,1,0,0.0
畫眉讓賽,2,0,1,1,0.0
畫眉讓賽,3,0,1,0,0.0
畫眉讓賽,6,0,1,0,0.0
畫眉讓賽,7,1,1,1,100.0
畫眉讓賽,8,0,1,1,0.0
畫眉讓賽,9,0,1,0,0.0
畫眉讓賽,10,0,1,0,0.0
發祥讓賽,5,1,1,1,100.0
發祥讓賽,8,0,1,0,0.0
發財讓賽,3,0,1,0,0.0
發財讓賽,4,1,2,1,50.0
發財讓賽,10,0,1,1,0.0
白沙灣讓賽,7,0,1,0,0.0
白沙灣讓賽,10,0,1,0,0.0
白沙灣讓賽,11,0,1,0,0.0
白田讓賽,6,0,1,0,0.0
白石凹讓賽,4,0,1,0,0.0
白石凹讓賽,6,0,1,0,0.0
白鷺讓賽,7,0,1,0,0.0
盧吉讓賽,4,0,1,0,0.0
盧吉讓賽,12,0,1,0,0.0
石壁讓賽,7,0,1,0,0.0
石屋山讓賽,5,0,1,0,0.0
石梨貝讓賽,9,0,1,0,0.0
石澳讓賽,1,1,2,1,50.0
石澳讓賽,2,0,2,0,0.0
石澳讓賽,3,0,2,2,0.0
石澳讓賽,4,0,2,2,0.0
石澳讓賽,5,1,2,1,50.0
石澳讓賽,6,0,2,0,0.0
石澳讓賽,7,0,2,0,0.0
石澳讓賽,8,0,2,0,0.0
石竹讓賽,5,0,1,0,0.0
石竹讓賽,9,0,1,0,0.0
砵甸乍讓賽,7,0,1,1,0.0
社區發展1400米讓賽,7,0,1,1,0.0
社區發展1400米讓賽,14,0,1,0,0.0
社會啟迪1200米讓賽,6,0,1,0,0.0
社會啟迪1200米讓賽,9,0,1,0,0.0
社會啟迪1200米讓賽,13,0,1,0,0.0
社會啟迪1200米讓賽,14,0,1,0,0.0
禧福讓賽,1,0,1,1,0.0
禧福讓賽,4,0,1,0,0.0
禮頓讓賽,3,0,1,0,0.0
禮頓讓賽,5,0,1,0,0.0
禮頓讓賽,7,0,1,1,0.0
禮頓讓賽,10,0,1,0,0.0
種植讓賽,2,0,1,0,0.0
種植讓賽,9,0,2,0,0.0
種植讓賽,11,0,1,0,0.0
種植讓賽,12,0,1,0,0.0
種植讓賽,13,1,1,1,100.0
競賽精神讓賽,6,0,1,0,0.0
競賽精神讓賽,11,0,1,0,0.0
競賽精神讓賽,12,0,1,0,0.0
竹園讓賽,9,0,1,0,0.0
粵港盃（讓賽）,8,0,1,0,0.0
粵港盃（讓賽）,11,0,1,0,0.0
精英大師讓賽,4,0,1,0,0.0
精英大師讓賽,9,0,1,1,0.0
精英大師讓賽,12,0,1,0,0.0
精英大師讓賽,14,0,1,0,0.0
精英碗（讓賽）,2,0,1,0,0.0
精英碗（讓賽）,3,0,1,1,0.0
精英碗（讓賽）,6,0,1,0,0.0
精英碗（讓賽）,13,0,1,1,0.0
紅寶石讓賽,2,0,1,0,0.0
紅寶石讓賽,7,0,1,0,0.0
紅寶石讓賽,13,1,1,1,100.0
紅梅谷讓賽,1,1,1,1,100.0
紅梅谷讓賽,10,0,1,0,0.0
紅磡讓賽,3,0,1,0,0.0
紅磡讓賽,8,0,1,0,0.0
紅磡讓賽,11,0,1,0,0.0
紅隼讓賽,3,1,1,1,100.0
紅隼讓賽,5,0,1,1,0.0
紅隼讓賽,10,0,1,0,0.0
紅鸞讓賽,12,0,1,0,0.0
紫晶讓賽,9,0,1,0,0.0
紫晶讓賽,10,0,1,0,0.0
縫葉鶯讓賽,2,1,1,1,100.0
縫葉鶯讓賽,4,0,1,1,0.0
縫葉鶯讓賽,5,0,1,0,0.0
縫葉鶯讓賽,7,0,1,0,0.0
縫葉鶯讓賽,9,0,1,0,0.0
美國會所挑戰盃（讓賽）,8,0,1,0,0.0
美國會所挑戰盃（讓賽）,11,0,1,0,0.0
美東讓賽,1,0,1,0,0.0
美東讓賽,2,0,1,0,0.0
美東讓賽,3,0,1,0,0.0
美東讓賽,4,0,1,0,0.0
美東讓賽,5,0,1,0,0.0
美東讓賽,6,0,1,0,0.0
美東讓賽,7,0,1,0,0.0
美東讓賽,8,0,1,0,0.0
美東讓賽,9,0,1,0,0.0
美東讓賽,10,0,1,1,0.0
美東讓賽,11,0,1,1,0.0
美東讓賽,12,1,1,1,100.0
羽毛球及單車1400米讓賽,4,0,1,1,0.0
羽毛球及單車1400米讓賽,7,0,1,0,0.0
耀東讓賽,1,0,1,0,0.0
耀東讓賽,2,0,1,0,0.0
耀東讓賽,3,0,1,0,0.0
耀東讓賽,4,0,1,0,0.0
耀東讓賽,5,0,1,0,0.0
耀東讓賽,6,0,1,0,0.0
耀東讓賽,7,0,1,0,0.0
耀東讓賽,8,0,1,0,0.0
耀東讓賽,9,1,1,1,100.0
耀東讓賽,10,0,1,0,0.0
耀東讓賽,11,0,1,0,0.0
耀東讓賽,12,0,1,1,0.0
耀東讓賽,13,0,1,0,0.0
耀東讓賽,14,0,1,1,0.0
聖佐治挑戰盃（讓賽）,4,0,1,0,0.0
聖佐治挑戰盃（讓賽）,12,0,1,0,0.0
聖安度挑戰碟（讓賽）,4,0,1,0,0.0
聚文讓賽,3,0,1,1,0.0
肇慶讓賽,1,0,1,1,0.0
肇慶讓賽,3,0,1,0,0.0
肇慶讓賽,4,0,1,0,0.0
肇慶讓賽,8,1,1,1,100.0
肇慶讓賽,10,0,1,0,0.0
舂坎角讓賽,1,0,1,0,0.0
舂坎角讓賽,2,1,1,1,100.0
舂坎角讓賽,3,0,1,0,0.0
舂坎角讓賽,4,0,1,0,0.0
舂坎角讓賽,5,0,1,1,0.0
舂坎角讓賽,6,0,1,1,0.0
舂坎角讓賽,7,0,1,0,0.0
舂坎角讓賽,8,0,1,0,0.0
舂坎角讓賽,9,0,1,0,0.0
興華讓賽,1,0,1,0,0.0
興華讓賽,2,0,1,0,0.0
興華讓賽,3,0,1,0,0.0
興華讓賽,4,0,1,0,0.0
興華讓賽,5,0,1,0,0.0
興華讓賽,6,0,1,1,0.0
興華讓賽,7,0,1,0,0.0
興華讓賽,8,0,1,1,0.0
興華讓賽,9,0,1,0,0.0
興華讓賽,10,0,1,0,0.0
興華讓賽,11,1,1,1,100.0
興華讓賽,12,0,1,0,0.0
船灣讓賽,5,0,1,0,0.0
芙蓉讓賽,3,0,2,1,0.0
芙蓉讓賽,6,0,1,0,0.0
芙蓉讓賽,8,0,1,0,0.0
芙蓉讓賽,9,0,2,0,0.0
芙蓉讓賽,10,0,1,0,0.0
芙蓉讓賽,13,0,1,0,0.0
花圃讓賽,2,0,1,0,0.0
花圃讓賽,11,1,1,1,100.0
花旗銀行CITI WEALTH讓賽,5,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,1,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,9,0,1,0,0.0
花旗銀行CITIGOLD讓賽,8,0,1,1,0.0
花旗銀行CITIGOLD讓賽,9,1,1,1,100.0
花旗銀行CITIGOLD讓賽,14,0,1,1,0.0
花旗銀行投資服務讓賽,6,0,1,0,0.0
花旗銀行財富策劃管理讓賽,7,0,1,0,0.0
苿莉讓賽,6,0,1,0,0.0
苿莉讓賽,13,0,2,0,0.0
茶果嶺讓賽,2,0,1,0,0.0
茶果嶺讓賽,3,0,1,0,0.0
茶果嶺讓賽,6,0,1,0,0.0
茶果嶺讓賽,8,0,1,0,0.0
茶果嶺讓賽,12,0,1,0,0.0
荃樂讓賽,2,0,1,0,0.0
荃樂讓賽,4,0,1,0,0.0
荃樂讓賽,9,0,1,0,0.0
荃樂讓賽,11,0,1,1,0.0
荃樂讓賽,12,0,1,0,0.0
荃樂讓賽,13,0,1,0,0.0
荃灣讓賽,6,0,1,0,0.0
荔枝莊讓賽,1,0,1,0,0.0
荔枝莊讓賽,2,0,2,0,0.0
荔枝莊讓賽,6,0,1,0,0.0
荔枝莊讓賽,7,0,1,0,0.0
荔枝莊讓賽,8,0,1,0,0.0
荔枝莊讓賽,9,0,1,0,0.0
莎莎婦女銀袋（讓賽）,1,0,1,0,0.0
莎莎婦女銀袋（讓賽）,2,0,1,0,0.0
莎莎婦女銀袋（讓賽）,3,0,1,0,0.0
莎莎婦女銀袋（讓賽）,14,0,1,0,0.0
華富讓賽,1,0,1,0,0.0
華富讓賽,2,0,2,0,0.0
華富讓賽,3,0,1,0,0.0
華富讓賽,4,0,2,2,0.0
華富讓賽,5,0,2,0,0.0
華富讓賽,6,0,1,0,0.0
華富讓賽,7,0,2,0,0.0
華富讓賽,8,1,2,1,50.0
華富讓賽,9,0,2,0,0.0
華富讓賽,10,0,1,0,0.0
華富讓賽,11,0,2,0,0.0
華富讓賽,12,1,2,1,50.0
華富讓賽,13,0,1,1,0.0
葵涌讓賽,12,0,1,0,0.0
蒲偉士碟（平磅賽）,5,0,1,0,0.0
蒲偉士碟（平磅賽）,7,0,1,0,0.0
蒲偉士碟（平磅賽）,12,0,1,0,0.0
蓮花山讓賽,1,0,1,0,0.0
蓮花山讓賽,2,0,1,0,0.0
蓮花山讓賽,3,0,1,0,0.0
蓮花山讓賽,4,0,1,1,0.0
蓮花山讓賽,5,0,1,0,0.0
蓮花山讓賽,6,0,1,0,0.0
蓮花山讓賽,7,0,1,0,0.0
蓮花山讓賽,8,0,1,0,0.0
蓮花山讓賽,9,1,1,1,100.0
蓮花山讓賽,10,0,1,0,0.0
蓮花山讓賽,11,0,1,0,0.0
蓮花山讓賽,12,0,1,1,0.0
蓮花山讓賽,13,0,1,0,0.0
薄扶林郊野公園讓賽,12,0,1,0,0.0
薰衣草讓賽,6,0,1,0,0.0
薰衣草讓賽,8,0,1,0,0.0
藍寶石讓賽,7,0,1,0,0.0
藍寶石讓賽,12,0,1,0,0.0
蘭開夏讓賽,2,0,1,0,0.0
蝴蝶灣讓賽,2,0,1,0,0.0
蠔涌讓賽,2,0,1,0,0.0
蠔涌讓賽,6,0,1,0,0.0
西洋會挑戰盃（讓賽）,9,0,1,0,0.0
西灣山讓賽,1,0,1,0,0.0
西灣山讓賽,2,0,1,0,0.0
西灣山讓賽,3,0,1,0,0.0
西灣山讓賽,7,1,1,1,100.0
西灣山讓賽,8,0,1,1,0.0
西灣山讓賽,9,0,1,1,0.0
西灣山讓賽,12,0,1,0,0.0
西高山讓賽,2,0,1,0,0.0
西高山讓賽,4,0,1,0,0.0
覺士讓賽,8,0,1,0,0.0
觀塘讓賽,2,0,1,1,0.0
觀塘讓賽,3,0,1,0,0.0
觀塘讓賽,5,0,2,0,0.0
觀塘讓賽,7,1,2,1,50.0
觀塘讓賽,8,0,1,1,0.0
觀塘讓賽,9,0,1,0,0.0
觀塘讓賽,10,0,1,0,0.0
記利佐治讓賽,3,0,1,0,0.0
記利佐治讓賽,7,0,1,0,0.0
記利佐治讓賽,10,0,1,0,0.0
豐盛耆年1400米讓賽,10,0,1,0,0.0
象山讓賽,4,0,1,0,0.0
象山讓賽,7,0,1,0,0.0
象山讓賽,12,0,1,0,0.0
賈炳達讓賽,10,0,1,0,0.0
賽艇及乒乓球1400米讓賽,6,0,1,0,0.0
賽艇及乒乓球1400米讓賽,9,0,1,0,0.0
賽馬傳統1200米讓賽,10,0,1,0,0.0
賽馬惠慈善1000米平磅賽,1,0,1,1,0.0
賽馬惠慈善1000米平磅賽,2,0,1,0,0.0
賽馬惠慈善1000米平磅賽,3,0,1,0,0.0
賽馬惠慈善1000米平磅賽,4,0,1,0,0.0
賽馬惠慈善1000米平磅賽,5,0,1,1,0.0
賽馬惠慈善1000米平磅賽,6,1,1,1,100.0
賽馬會「摯伴行」基金1000米讓賽,2,0,1,0,0.0
賽馬會「摯伴行」基金1000米讓賽,4,0,1,0,0.0
賽馬會「摯伴行」基金1000米讓賽,6,0,1,0,0.0
賽馬會「摯伴行」基金1000米讓賽,10,0,1,0,0.0
賽馬會「摯伴行」基金1000米讓賽,12,0,1,0,0.0
賽馬會「摯伴行」基金1000米讓賽,13,0,1,0,0.0
賽馬會營地優化計劃1200米讓賽,9,0,1,0,0.0
賽馬會營地優化計劃1200米讓賽,10,0,1,0,0.0
赤柱峽讓賽,3,0,1,0,0.0
赤柱峽讓賽,11,0,1,0,0.0
赤柱讓賽,1,0,1,0,0.0
赤柱讓賽,2,0,1,0,0.0
赤柱讓賽,3,0,1,0,0.0
赤柱讓賽,4,1,1,1,100.0
赤柱讓賽,5,0,1,0,0.0
赤柱讓賽,6,0,1,0,0.0
赤柱讓賽,7,0,1,1,0.0
赤柱讓賽,8,0,1,1,0.0
赤柱讓賽,9,0,1,0,0.0
赤柱讓賽,10,0,1,0,0.0
赤鱲角讓賽,12,0,1,0,0.0
跆拳道1400米讓賽,4,0,1,0,0.0
跆拳道1400米讓賽,5,0,1,0,0.0
跆拳道1400米讓賽,7,0,1,0,0.0
輝煌星讓賽,3,0,1,0,0.0
輪椅劍撃1000米讓賽,3,0,1,1,0.0
輪椅劍撃1000米讓賽,11,0,1,1,0.0
造福社群1400米讓賽,1,0,1,1,0.0
造福社群1400米讓賽,5,0,1,1,0.0
造福社群1400米讓賽,10,0,1,0,0.0
造福社群1400米讓賽,13,0,1,0,0.0
逸夫校友讓賽,3,0,1,0,0.0
逸夫校友讓賽,6,0,1,0,0.0
逸夫校友讓賽,7,0,1,0,0.0
逸夫校友讓賽,9,0,1,0,0.0
重慶讓賽,1,0,2,1,0.0
重慶讓賽,2,1,2,1,50.0
重慶讓賽,3,0,1,0,0.0
重慶讓賽,4,0,2,0,0.0
重慶讓賽,5,0,1,0,0.0
重慶讓賽,6,0,2,1,0.0
重慶讓賽,7,0,1,0,0.0
重慶讓賽,8,0,2,0,0.0
重慶讓賽,9,0,2,0,0.0
重慶讓賽,10,0,1,1,0.0
金山讓賽,12,0,1,0,0.0
金星讓賽,2,0,1,1,0.0
金星讓賽,9,0,1,0,0.0
金星讓賽,10,0,1,0,0.0
金盞花讓賽,3,0,1,0,0.0
金鎗六十讓賽,1,0,1,0,0.0
金鎗六十讓賽,2,0,1,0,0.0
金鎗六十讓賽,5,0,1,0,0.0
金鎗六十讓賽,7,0,1,0,0.0
金鎗六十讓賽,8,0,1,0,0.0
金鎗六十讓賽,10,0,1,1,0.0
金鎗六十讓賽,12,0,1,0,0.0
金鎗六十讓賽,13,0,1,0,0.0
金鎗六十讓賽,14,0,1,0,0.0
金馬倫讓賽,2,0,1,1,0.0
金馬倫讓賽,6,0,1,0,0.0
金馬倫讓賽,8,0,1,0,0.0
金馬倫讓賽,12,1,1,1,100.0
釣魚翁讓賽,9,0,1,1,0.0
釣魚翁讓賽,12,0,1,0,0.0
銀城讓賽,7,0,1,0,0.0
銀城讓賽,9,1,1,1,100.0
銅鑼灣讓賽,2,0,1,0,0.0
銅鑼灣讓賽,3,0,1,1,0.0
銅鑼灣讓賽,4,0,1,0,0.0
銅鑼灣讓賽,5,0,1,0,0.0
銅鑼灣讓賽,6,0,1,0,0.0
銅鑼灣讓賽,7,0,1,0,0.0
銅鑼灣讓賽,10,1,1,1,100.0
銅鑼灣讓賽,11,0,1,0,0.0
錫龍河讓賽,9,0,1,0,0.0
鑽石讓賽,3,0,1,1,0.0
鑽石讓賽,4,0,1,0,0.0
鑽石讓賽,5,0,1,0,0.0
鑽石讓賽,8,0,1,0,0.0
鑽石讓賽,9,0,1,0,0.0
鑽石讓賽,10,0,1,0,0.0
鑽石讓賽,11,0,1,0,0.0
鑽石讓賽,13,0,1,0,0.0
長洲讓賽,1,0,1,0,0.0
閣麟讓賽,9,0,1,0,0.0
閣麟讓賽,12,0,2,0,0.0
隨心隨意讓賽,2,0,1,0,0.0
雄心威龍讓賽,5,0,1,0,0.0
雄心威龍讓賽,11,0,1,0,0.0
雙魚河讓賽,1,0,1,0,0.0
雙魚河讓賽,10,0,1,0,0.0
雙魚河鄉村會所1200米讓賽,7,0,1,0,0.0
雛菊讓賽,1,0,1,0,0.0
雛菊讓賽,4,0,1,0,0.0
雛菊讓賽,5,0,1,1,0.0
雛菊讓賽,8,0,1,0,0.0
雛菊讓賽,9,0,1,0,0.0
雛菊讓賽,12,0,1,1,0.0
雲咸讓賽,9,0,1,0,0.0
雲杉讓賽,9,0,1,0,0.0
雲杉讓賽,13,0,1,0,0.0
雲杉讓賽,14,0,1,0,0.0
雲雀讓賽,7,0,1,0,0.0
雷伯恩廣場讓賽,12,0,1,0,0.0
青洲讓賽,9,0,1,0,0.0
青金石讓賽,7,0,1,0,0.0
青金石讓賽,8,0,1,0,0.0
青金石讓賽,14,0,1,0,0.0
青龍頭讓賽,8,0,1,0,0.0
風馳讓賽,8,0,1,0,0.0
風馳讓賽,9,0,1,0,0.0
風馳讓賽,10,0,1,0,0.0
飛行讓賽,2,1,1,1,100.0
飛行讓賽,3,0,1,0,0.0
飛行讓賽,4,0,1,0,0.0
飛行讓賽,7,0,1,1,0.0
飛行讓賽,8,0,1,1,0.0
飛行讓賽,12,0,1,0,0.0
飛躍青年1400米讓賽,2,0,1,0,0.0
飛鵝山讓賽,1,0,1,0,0.0
飛鵝山讓賽,2,0,1,0,0.0
飛鵝山讓賽,3,0,1,0,0.0
飛鵝山讓賽,4,0,1,1,0.0
飛鵝山讓賽,5,0,1,0,0.0
飛鵝山讓賽,6,1,1,1,100.0
飛鵝山讓賽,7,0,1,0,0.0
飛鵝山讓賽,8,0,1,0,0.0
飛鵝山讓賽,9,0,1,0,0.0
飛鵝山讓賽,10,0,1,0,0.0
飛鵝山讓賽,11,0,1,0,0.0
飛鵝山讓賽,12,0,1,1,0.0
飛鵝山讓賽,13,0,1,0,0.0
首飾太陽讓賽,6,0,1,0,0.0
香島讓賽,1,0,1,0,0.0
香島讓賽,2,0,1,0,0.0
香島讓賽,3,0,1,0,0.0
香島讓賽,5,0,1,1,0.0
香島讓賽,6,1,1,1,100.0
香島讓賽,7,0,1,0,0.0
香島讓賽,8,0,1,0,0.0
香島讓賽,9,0,1,1,0.0
香島讓賽,10,0,1,0,0.0
香港中文大學校友會聯會盃（讓賽）,4,0,1,0,0.0
香港中文大學校友會聯會盃（讓賽）,13,0,1,0,0.0
香港中華總商會盃（讓賽）,6,0,1,0,0.0
