Course,Draw,Wins,Starts,Places,WinRate
興華讓賽,1,0,1,0,0.0
興華讓賽,10,0,1,1,0.0
興華讓賽,2,0,1,0,0.0
興華讓賽,3,0,1,1,0.0
興華讓賽,4,1,1,1,100.0
興華讓賽,5,0,1,0,0.0
興華讓賽,6,0,1,0,0.0
興華讓賽,7,0,1,0,0.0
興華讓賽,8,0,1,0,0.0
興華讓賽,9,0,1,0,0.0
興隆讓賽,1,0,1,0,0.0
興隆讓賽,10,0,1,1,0.0
興隆讓賽,11,0,1,0,0.0
興隆讓賽,12,0,1,0,0.0
興隆讓賽,13,0,1,0,0.0
興隆讓賽,14,0,1,0,0.0
興隆讓賽,2,1,1,1,100.0
興隆讓賽,3,0,1,0,0.0
興隆讓賽,4,0,1,0,0.0
興隆讓賽,5,0,1,1,0.0
興隆讓賽,6,0,1,0,0.0
興隆讓賽,7,0,1,0,0.0
興隆讓賽,8,0,1,0,0.0
興隆讓賽,9,0,1,0,0.0
般咸讓賽,1,0,1,1,0.0
般咸讓賽,10,0,1,0,0.0
般咸讓賽,11,0,1,0,0.0
般咸讓賽,2,0,1,0,0.0
般咸讓賽,3,0,1,0,0.0
般咸讓賽,4,0,1,0,0.0
般咸讓賽,5,0,1,0,0.0
般咸讓賽,6,1,1,1,100.0
般咸讓賽,7,0,1,1,0.0
般咸讓賽,8,0,1,0,0.0
般咸讓賽,9,0,1,0,0.0
船灣讓賽,1,0,1,0,0.0
船灣讓賽,10,0,1,0,0.0
船灣讓賽,11,0,1,0,0.0
船灣讓賽,12,0,1,0,0.0
船灣讓賽,2,1,1,1,100.0
船灣讓賽,3,0,1,1,0.0
船灣讓賽,4,0,1,0,0.0
船灣讓賽,5,0,1,0,0.0
船灣讓賽,6,0,1,0,0.0
船灣讓賽,7,0,1,0,0.0
船灣讓賽,8,0,1,1,0.0
船灣讓賽,9,0,1,0,0.0
芙蓉讓賽,1,0,1,0,0.0
芙蓉讓賽,10,0,1,0,0.0
芙蓉讓賽,11,0,1,0,0.0
芙蓉讓賽,12,0,1,0,0.0
芙蓉讓賽,13,0,1,0,0.0
芙蓉讓賽,14,0,1,0,0.0
芙蓉讓賽,2,0,1,0,0.0
芙蓉讓賽,3,0,1,1,0.0
芙蓉讓賽,4,0,1,0,0.0
芙蓉讓賽,5,0,1,0,0.0
芙蓉讓賽,6,1,1,1,100.0
芙蓉讓賽,7,0,1,0,0.0
芙蓉讓賽,8,0,1,1,0.0
芙蓉讓賽,9,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,1,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,10,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,11,1,1,1,100.0
花旗銀行CITI PRIVATE BANK讓賽,12,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,13,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,14,0,1,1,0.0
花旗銀行CITI PRIVATE BANK讓賽,2,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,3,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,4,0,1,1,0.0
花旗銀行CITI PRIVATE BANK讓賽,5,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,6,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,7,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,8,0,1,0,0.0
花旗銀行CITI PRIVATE BANK讓賽,9,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,1,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,10,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,11,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,12,0,1,1,0.0
花旗銀行CITI ULTIMA讓賽,13,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,14,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,2,0,1,1,0.0
花旗銀行CITI ULTIMA讓賽,3,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,4,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,5,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,6,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,7,1,1,1,100.0
花旗銀行CITI ULTIMA讓賽,8,0,1,0,0.0
花旗銀行CITI ULTIMA讓賽,9,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,1,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,10,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,11,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,12,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,13,0,1,1,0.0
花旗銀行CITI WEALTH讓賽,14,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,2,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,3,0,1,1,0.0
花旗銀行CITI WEALTH讓賽,4,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,5,1,1,1,100.0
花旗銀行CITI WEALTH讓賽,6,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,7,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,8,0,1,0,0.0
花旗銀行CITI WEALTH讓賽,9,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,1,1,1,1,100.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,10,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,11,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,12,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,13,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,14,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,2,0,1,1,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,3,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,4,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,5,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,6,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,7,0,1,0,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,8,0,1,1,0.0
花旗銀行CITIGOLD PRIVATE CLIENT讓賽,9,0,1,0,0.0
花旗銀行CITIGOLD讓賽,1,0,1,0,0.0
花旗銀行CITIGOLD讓賽,10,0,1,0,0.0
花旗銀行CITIGOLD讓賽,11,0,1,0,0.0
花旗銀行CITIGOLD讓賽,12,0,1,0,0.0
花旗銀行CITIGOLD讓賽,13,0,1,1,0.0
花旗銀行CITIGOLD讓賽,14,0,1,0,0.0
花旗銀行CITIGOLD讓賽,2,0,1,0,0.0
花旗銀行CITIGOLD讓賽,3,0,1,0,0.0
花旗銀行CITIGOLD讓賽,4,0,1,0,0.0
花旗銀行CITIGOLD讓賽,5,0,1,0,0.0
花旗銀行CITIGOLD讓賽,6,1,1,1,100.0
花旗銀行CITIGOLD讓賽,7,0,1,1,0.0
花旗銀行CITIGOLD讓賽,8,0,1,0,0.0
花旗銀行CITIGOLD讓賽,9,0,1,0,0.0
花旗銀行保險服務讓賽,1,0,1,0,0.0
花旗銀行保險服務讓賽,10,0,1,0,0.0
花旗銀行保險服務讓賽,11,1,1,1,100.0
花旗銀行保險服務讓賽,2,0,1,0,0.0
花旗銀行保險服務讓賽,3,0,1,1,0.0
花旗銀行保險服務讓賽,4,0,1,0,0.0
花旗銀行保險服務讓賽,5,0,1,0,0.0
花旗銀行保險服務讓賽,6,0,1,0,0.0
花旗銀行保險服務讓賽,7,0,1,0,0.0
花旗銀行保險服務讓賽,8,0,1,1,0.0
花旗銀行保險服務讓賽,9,0,1,0,0.0
花旗銀行信用卡讓賽,1,0,1,0,0.0
花旗銀行信用卡讓賽,10,0,1,0,0.0
花旗銀行信用卡讓賽,11,0,1,0,0.0
花旗銀行信用卡讓賽,2,0,1,1,0.0
花旗銀行信用卡讓賽,3,0,1,0,0.0
花旗銀行信用卡讓賽,4,0,1,0,0.0
花旗銀行信用卡讓賽,5,0,1,0,0.0
花旗銀行信用卡讓賽,6,1,1,1,100.0
花旗銀行信用卡讓賽,7,0,1,0,0.0
花旗銀行信用卡讓賽,8,0,1,0,0.0
花旗銀行信用卡讓賽,9,0,1,1,0.0
花旗銀行投資服務讓賽,1,0,1,0,0.0
花旗銀行投資服務讓賽,10,0,1,0,0.0
花旗銀行投資服務讓賽,11,0,1,0,0.0
花旗銀行投資服務讓賽,12,0,1,0,0.0
花旗銀行投資服務讓賽,13,0,1,1,0.0
花旗銀行投資服務讓賽,14,0,1,0,0.0
花旗銀行投資服務讓賽,2,0,1,1,0.0
花旗銀行投資服務讓賽,3,0,1,0,0.0
花旗銀行投資服務讓賽,4,0,1,0,0.0
花旗銀行投資服務讓賽,5,0,1,0,0.0
花旗銀行投資服務讓賽,6,0,1,0,0.0
花旗銀行投資服務讓賽,7,1,1,1,100.0
花旗銀行投資服務讓賽,8,0,1,0,0.0
花旗銀行投資服務讓賽,9,0,1,0,0.0
花旗銀行財富策劃管理讓賽,1,0,1,0,0.0
花旗銀行財富策劃管理讓賽,10,0,1,0,0.0
花旗銀行財富策劃管理讓賽,11,1,1,1,100.0
花旗銀行財富策劃管理讓賽,2,0,1,1,0.0
花旗銀行財富策劃管理讓賽,3,0,1,0,0.0
花旗銀行財富策劃管理讓賽,4,0,1,0,0.0
花旗銀行財富策劃管理讓賽,5,0,1,0,0.0
花旗銀行財富策劃管理讓賽,6,0,1,0,0.0
花旗銀行財富策劃管理讓賽,7,0,1,1,0.0
花旗銀行財富策劃管理讓賽,8,0,1,0,0.0
花旗銀行財富策劃管理讓賽,9,0,1,0,0.0
花旗銀行香港金盃,1,0,1,1,0.0
花旗銀行香港金盃,2,0,1,0,0.0
花旗銀行香港金盃,3,0,1,1,0.0
花旗銀行香港金盃,4,1,1,1,100.0
花旗銀行香港金盃,5,0,1,0,0.0
花旗銀行香港金盃,6,0,1,0,0.0
茉莉讓賽,1,0,1,0,0.0
茉莉讓賽,10,0,1,0,0.0
茉莉讓賽,11,0,1,0,0.0
茉莉讓賽,12,0,1,0,0.0
茉莉讓賽,13,0,1,0,0.0
茉莉讓賽,14,0,1,0,0.0
茉莉讓賽,2,0,1,1,0.0
茉莉讓賽,3,0,1,1,0.0
茉莉讓賽,4,1,1,1,100.0
茉莉讓賽,5,0,1,0,0.0
茉莉讓賽,6,0,1,0,0.0
茉莉讓賽,7,0,1,0,0.0
茉莉讓賽,8,0,1,0,0.0
茉莉讓賽,9,0,1,0,0.0
茶果嶺讓賽,1,0,2,1,0.0
茶果嶺讓賽,10,0,2,0,0.0
茶果嶺讓賽,11,0,2,0,0.0
茶果嶺讓賽,12,0,2,1,0.0
茶果嶺讓賽,13,0,2,0,0.0
茶果嶺讓賽,14,1,2,1,50.0
茶果嶺讓賽,2,0,2,0,0.0
茶果嶺讓賽,3,0,2,0,0.0
茶果嶺讓賽,4,1,2,1,50.0
茶果嶺讓賽,5,0,2,0,0.0
茶果嶺讓賽,6,0,2,0,0.0
茶果嶺讓賽,7,0,2,1,0.0
茶果嶺讓賽,8,0,2,0,0.0
茶果嶺讓賽,9,0,2,1,0.0
荃灣讓賽,1,1,2,1,50.0
荃灣讓賽,10,0,2,0,0.0
荃灣讓賽,11,0,2,0,0.0
荃灣讓賽,12,0,2,1,0.0
荃灣讓賽,2,1,2,1,50.0
荃灣讓賽,3,0,2,1,0.0
荃灣讓賽,4,0,2,1,0.0
荃灣讓賽,5,0,2,1,0.0
荃灣讓賽,6,0,2,0,0.0
荃灣讓賽,7,0,2,0,0.0
荃灣讓賽,8,0,2,0,0.0
荃灣讓賽,9,0,2,0,0.0
草山讓賽,1,0,1,0,0.0
草山讓賽,10,0,1,1,0.0
草山讓賽,11,0,1,0,0.0
草山讓賽,12,0,1,0,0.0
草山讓賽,13,0,1,1,0.0
草山讓賽,14,1,1,1,100.0
草山讓賽,2,0,1,0,0.0
草山讓賽,3,0,1,0,0.0
草山讓賽,4,0,1,0,0.0
草山讓賽,5,0,1,0,0.0
草山讓賽,6,0,1,0,0.0
草山讓賽,7,0,1,0,0.0
草山讓賽,8,0,1,0,0.0
草山讓賽,9,0,1,0,0.0
荔枝莊讓賽,1,0,1,0,0.0
荔枝莊讓賽,10,0,1,1,0.0
荔枝莊讓賽,11,0,1,1,0.0
荔枝莊讓賽,12,1,1,1,100.0
荔枝莊讓賽,13,0,1,0,0.0
荔枝莊讓賽,14,0,1,0,0.0
荔枝莊讓賽,2,0,1,0,0.0
荔枝莊讓賽,3,0,1,0,0.0
荔枝莊讓賽,4,0,1,0,0.0
荔枝莊讓賽,5,0,1,0,0.0
荔枝莊讓賽,6,0,1,0,0.0
荔枝莊讓賽,7,0,1,0,0.0
荔枝莊讓賽,8,0,1,0,0.0
荔枝莊讓賽,9,0,1,0,0.0
莎莎婦女銀袋（讓賽）,1,0,1,0,0.0
莎莎婦女銀袋（讓賽）,10,1,1,1,100.0
莎莎婦女銀袋（讓賽）,11,0,1,0,0.0
莎莎婦女銀袋（讓賽）,12,0,1,0,0.0
莎莎婦女銀袋（讓賽）,13,0,1,0,0.0
莎莎婦女銀袋（讓賽）,2,0,1,0,0.0
莎莎婦女銀袋（讓賽）,3,0,1,0,0.0
莎莎婦女銀袋（讓賽）,4,0,1,0,0.0
莎莎婦女銀袋（讓賽）,5,0,1,1,0.0
莎莎婦女銀袋（讓賽）,6,0,1,0,0.0
莎莎婦女銀袋（讓賽）,7,0,1,0,0.0
莎莎婦女銀袋（讓賽）,8,0,1,1,0.0
莎莎婦女銀袋（讓賽）,9,0,1,0,0.0
華商會挑戰盃（讓賽）,1,0,1,0,0.0
華商會挑戰盃（讓賽）,10,0,1,0,0.0
華商會挑戰盃（讓賽）,11,0,1,1,0.0
華商會挑戰盃（讓賽）,12,0,1,1,0.0
華商會挑戰盃（讓賽）,2,0,1,0,0.0
華商會挑戰盃（讓賽）,3,0,1,0,0.0
華商會挑戰盃（讓賽）,4,0,1,0,0.0
華商會挑戰盃（讓賽）,5,0,1,0,0.0
華商會挑戰盃（讓賽）,6,0,1,0,0.0
華商會挑戰盃（讓賽）,7,0,1,0,0.0
華商會挑戰盃（讓賽）,8,0,1,0,0.0
華商會挑戰盃（讓賽）,9,1,1,1,100.0
華富讓賽,1,0,1,0,0.0
華富讓賽,10,0,1,0,0.0
華富讓賽,11,0,1,0,0.0
華富讓賽,12,0,1,0,0.0
華富讓賽,13,0,1,0,0.0
華富讓賽,2,0,1,1,0.0
華富讓賽,3,0,1,0,0.0
華富讓賽,4,0,1,0,0.0
華富讓賽,5,1,1,1,100.0
華富讓賽,6,0,1,0,0.0
華富讓賽,7,0,1,0,0.0
華富讓賽,8,0,1,1,0.0
華富讓賽,9,0,1,0,0.0
菲林明讓賽,1,0,1,0,0.0
菲林明讓賽,10,0,1,0,0.0
菲林明讓賽,11,0,1,0,0.0
菲林明讓賽,12,0,1,0,0.0
菲林明讓賽,2,0,1,1,0.0
菲林明讓賽,3,0,1,0,0.0
菲林明讓賽,4,0,1,0,0.0
菲林明讓賽,5,0,1,1,0.0
菲林明讓賽,6,1,1,1,100.0
菲林明讓賽,7,0,1,0,0.0
菲林明讓賽,8,0,1,0,0.0
菲林明讓賽,9,0,1,0,0.0
萬宜讓賽,1,1,1,1,100.0
萬宜讓賽,10,0,1,0,0.0
萬宜讓賽,11,0,1,0,0.0
萬宜讓賽,12,0,1,0,0.0
萬宜讓賽,2,0,1,0,0.0
萬宜讓賽,3,0,1,0,0.0
萬宜讓賽,4,0,1,1,0.0
萬宜讓賽,5,0,1,1,0.0
萬宜讓賽,6,0,1,0,0.0
萬宜讓賽,7,0,1,0,0.0
萬宜讓賽,8,0,1,0,0.0
萬宜讓賽,9,0,1,0,0.0
董事盃,1,0,1,0,0.0
董事盃,2,0,1,0,0.0
董事盃,3,0,1,0,0.0
董事盃,4,0,1,0,0.0
董事盃,5,0,1,0,0.0
董事盃,6,0,1,1,0.0
董事盃,7,1,1,1,100.0
董事盃,8,0,1,1,0.0
董事盃,9,0,1,0,0.0
葵涌讓賽,1,0,3,1,0.0
葵涌讓賽,10,0,3,0,0.0
葵涌讓賽,11,1,3,1,33.3
葵涌讓賽,12,0,2,1,0.0
葵涌讓賽,2,0,3,1,0.0
葵涌讓賽,3,0,3,1,0.0
葵涌讓賽,4,0,3,1,0.0
葵涌讓賽,5,0,3,0,0.0
葵涌讓賽,6,1,3,1,33.3
葵涌讓賽,7,0,3,1,0.0
葵涌讓賽,8,1,3,1,33.3
葵涌讓賽,9,0,3,0,0.0
蒼鷺讓賽,1,0,1,0,0.0
蒼鷺讓賽,10,0,1,0,0.0
蒼鷺讓賽,11,0,1,1,0.0
蒼鷺讓賽,12,0,1,0,0.0
蒼鷺讓賽,2,0,1,0,0.0
蒼鷺讓賽,3,0,1,0,0.0
蒼鷺讓賽,4,1,1,1,100.0
蒼鷺讓賽,5,0,1,1,0.0
蒼鷺讓賽,6,0,1,0,0.0
蒼鷺讓賽,7,0,1,0,0.0
蒼鷺讓賽,8,0,1,0,0.0
蒼鷺讓賽,9,0,1,0,0.0
蓮花山讓賽,1,0,1,0,0.0
蓮花山讓賽,10,0,1,0,0.0
蓮花山讓賽,11,0,1,0,0.0
蓮花山讓賽,12,0,1,1,0.0
蓮花山讓賽,13,1,1,1,100.0
蓮花山讓賽,14,0,1,0,0.0
蓮花山讓賽,2,0,1,0,0.0
蓮花山讓賽,3,0,1,0,0.0
蓮花山讓賽,4,0,1,0,0.0
蓮花山讓賽,5,0,1,0,0.0
蓮花山讓賽,6,0,1,0,0.0
蓮花山讓賽,7,0,1,1,0.0
蓮花山讓賽,8,0,1,0,0.0
蓮花山讓賽,9,0,1,0,0.0
蓮花讓賽,1,0,1,1,0.0
蓮花讓賽,10,0,1,0,0.0
蓮花讓賽,11,0,1,0,0.0
蓮花讓賽,2,0,1,0,0.0
蓮花讓賽,3,1,1,1,100.0
蓮花讓賽,4,0,1,1,0.0
蓮花讓賽,5,0,1,0,0.0
蓮花讓賽,6,0,1,0,0.0
蓮花讓賽,7,0,1,0,0.0
蓮花讓賽,8,0,1,0,0.0
蓮花讓賽,9,0,1,0,0.0
薄扶林公眾騎術學校讓賽,1,0,1,1,0.0
薄扶林公眾騎術學校讓賽,10,0,1,0,0.0
薄扶林公眾騎術學校讓賽,11,0,1,0,0.0
薄扶林公眾騎術學校讓賽,12,0,1,0,0.0
薄扶林公眾騎術學校讓賽,13,1,1,1,100.0
薄扶林公眾騎術學校讓賽,14,0,1,0,0.0
薄扶林公眾騎術學校讓賽,2,0,1,1,0.0
薄扶林公眾騎術學校讓賽,3,0,1,0,0.0
薄扶林公眾騎術學校讓賽,4,0,1,0,0.0
薄扶林公眾騎術學校讓賽,5,0,1,0,0.0
薄扶林公眾騎術學校讓賽,6,0,1,0,0.0
薄扶林公眾騎術學校讓賽,7,0,1,0,0.0
薄扶林公眾騎術學校讓賽,8,0,1,0,0.0
薄扶林公眾騎術學校讓賽,9,0,1,0,0.0
薄扶林水塘讓賽,1,1,1,1,100.0
薄扶林水塘讓賽,10,0,1,0,0.0
薄扶林水塘讓賽,11,0,1,0,0.0
薄扶林水塘讓賽,12,0,1,0,0.0
薄扶林水塘讓賽,13,0,1,0,0.0
薄扶林水塘讓賽,14,0,1,0,0.0
薄扶林水塘讓賽,2,0,1,1,0.0
薄扶林水塘讓賽,3,0,1,0,0.0
薄扶林水塘讓賽,4,0,1,0,0.0
薄扶林水塘讓賽,5,0,1,0,0.0
薄扶林水塘讓賽,6,0,1,0,0.0
薄扶林水塘讓賽,7,0,1,0,0.0
薄扶林水塘讓賽,8,0,1,0,0.0
薄扶林水塘讓賽,9,0,1,1,0.0
薄扶林郊野公園讓賽,1,0,1,0,0.0
薄扶林郊野公園讓賽,10,0,1,0,0.0
薄扶林郊野公園讓賽,11,0,1,0,0.0
薄扶林郊野公園讓賽,12,0,1,0,0.0
薄扶林郊野公園讓賽,13,0,1,1,0.0
薄扶林郊野公園讓賽,14,0,1,0,0.0
薄扶林郊野公園讓賽,2,1,1,1,100.0
薄扶林郊野公園讓賽,3,0,1,0,0.0
薄扶林郊野公園讓賽,4,0,1,0,0.0
薄扶林郊野公園讓賽,5,0,1,1,0.0
薄扶林郊野公園讓賽,6,0,1,0,0.0
薄扶林郊野公園讓賽,7,0,1,0,0.0
薄扶林郊野公園讓賽,8,0,1,0,0.0
薄扶林郊野公園讓賽,9,0,1,0,0.0
薰衣草讓賽,1,0,1,0,0.0
薰衣草讓賽,10,0,1,0,0.0
薰衣草讓賽,11,0,1,0,0.0
薰衣草讓賽,12,0,1,0,0.0
薰衣草讓賽,2,1,1,1,100.0
薰衣草讓賽,3,0,1,1,0.0
薰衣草讓賽,4,0,1,0,0.0
薰衣草讓賽,5,0,1,1,0.0
薰衣草讓賽,6,0,1,0,0.0
薰衣草讓賽,7,0,1,0,0.0
薰衣草讓賽,8,0,1,0,0.0
薰衣草讓賽,9,0,1,0,0.0
藍塘讓賽,1,0,1,1,0.0
藍塘讓賽,10,0,1,1,0.0
藍塘讓賽,11,1,1,1,100.0
藍塘讓賽,12,0,1,0,0.0
藍塘讓賽,2,0,1,0,0.0
藍塘讓賽,5,0,1,0,0.0
藍塘讓賽,6,0,1,0,0.0
藍塘讓賽,7,0,1,0,0.0
藍塘讓賽,8,0,1,0,0.0
藍塘讓賽,9,0,1,0,0.0
蘭花讓賽,1,0,1,0,0.0
蘭花讓賽,2,1,1,1,100.0
蘭花讓賽,3,0,1,1,0.0
蘭花讓賽,4,0,1,1,0.0
蘭花讓賽,5,0,1,0,0.0
蘭花讓賽,6,0,1,0,0.0
蘭花讓賽,7,0,1,0,0.0
蝴蝶灣平磅賽,1,0,1,0,0.0
蝴蝶灣平磅賽,10,0,1,0,0.0
蝴蝶灣平磅賽,2,0,1,0,0.0
蝴蝶灣平磅賽,3,0,1,0,0.0
蝴蝶灣平磅賽,4,1,1,1,100.0
蝴蝶灣平磅賽,5,0,1,1,0.0
蝴蝶灣平磅賽,6,0,1,0,0.0
蝴蝶灣平磅賽,7,0,1,0,0.0
蝴蝶灣平磅賽,8,0,1,1,0.0
蝴蝶灣平磅賽,9,0,1,0,0.0
衙前圍讓賽,1,0,2,0,0.0
衙前圍讓賽,10,0,2,0,0.0
衙前圍讓賽,11,0,2,0,0.0
衙前圍讓賽,12,0,2,2,0.0
衙前圍讓賽,2,0,2,0,0.0
衙前圍讓賽,3,1,2,2,50.0
衙前圍讓賽,4,0,2,0,0.0
衙前圍讓賽,5,0,2,1,0.0
衙前圍讓賽,6,0,2,0,0.0
衙前圍讓賽,7,1,2,1,50.0
衙前圍讓賽,8,0,2,0,0.0
衙前圍讓賽,9,0,2,0,0.0
西洋會挑戰盃（讓賽）,1,1,1,1,100.0
西洋會挑戰盃（讓賽）,10,0,1,1,0.0
西洋會挑戰盃（讓賽）,11,0,1,0,0.0
西洋會挑戰盃（讓賽）,12,0,1,0,0.0
西洋會挑戰盃（讓賽）,2,0,1,0,0.0
西洋會挑戰盃（讓賽）,3,0,1,0,0.0
西洋會挑戰盃（讓賽）,4,0,1,1,0.0
西洋會挑戰盃（讓賽）,5,0,1,0,0.0
西洋會挑戰盃（讓賽）,6,0,1,0,0.0
西洋會挑戰盃（讓賽）,7,0,1,0,0.0
西洋會挑戰盃（讓賽）,8,0,1,0,0.0
西洋會挑戰盃（讓賽）,9,0,1,0,0.0
西灣山讓賽,1,0,1,0,0.0
西灣山讓賽,10,0,1,1,0.0
西灣山讓賽,11,0,1,0,0.0
西灣山讓賽,12,0,1,0,0.0
西灣山讓賽,2,0,1,1,0.0
西灣山讓賽,3,1,1,1,100.0
西灣山讓賽,4,0,1,0,0.0
西灣山讓賽,5,0,1,0,0.0
西灣山讓賽,6,0,1,0,0.0
西灣山讓賽,7,0,1,0,0.0
西灣山讓賽,8,0,1,0,0.0
西灣山讓賽,9,0,1,0,0.0
西貢讓賽,1,0,1,0,0.0
西貢讓賽,10,0,1,0,0.0
西貢讓賽,11,1,1,1,100.0
西貢讓賽,12,0,1,0,0.0
西貢讓賽,13,0,1,0,0.0
西貢讓賽,14,0,1,0,0.0
西貢讓賽,2,0,1,0,0.0
西貢讓賽,3,0,1,0,0.0
西貢讓賽,4,0,1,0,0.0
西貢讓賽,5,0,1,0,0.0
西貢讓賽,6,0,1,1,0.0
西貢讓賽,7,0,1,1,0.0
西貢讓賽,8,0,1,0,0.0
西貢讓賽,9,0,1,0,0.0
西高山讓賽,1,0,1,0,0.0
西高山讓賽,10,0,1,0,0.0
西高山讓賽,11,0,1,0,0.0
西高山讓賽,12,0,1,0,0.0
西高山讓賽,2,0,1,1,0.0
西高山讓賽,3,0,1,0,0.0
西高山讓賽,4,0,1,0,0.0
西高山讓賽,5,0,1,0,0.0
西高山讓賽,6,0,1,0,0.0
西高山讓賽,7,0,1,1,0.0
西高山讓賽,8,0,1,0,0.0
西高山讓賽,9,1,1,1,100.0
覺士讓賽,1,0,1,0,0.0
覺士讓賽,10,0,1,0,0.0
覺士讓賽,11,0,1,0,0.0
覺士讓賽,12,0,1,0,0.0
覺士讓賽,13,1,1,1,100.0
覺士讓賽,14,0,1,0,0.0
覺士讓賽,2,0,1,1,0.0
覺士讓賽,3,0,1,0,0.0
覺士讓賽,4,0,1,0,0.0
覺士讓賽,5,0,1,0,0.0
覺士讓賽,6,0,1,0,0.0
覺士讓賽,7,0,1,0,0.0
覺士讓賽,8,0,1,0,0.0
覺士讓賽,9,0,1,1,0.0
觀塘讓賽,1,1,2,2,50.0
觀塘讓賽,10,0,2,0,0.0
觀塘讓賽,11,0,2,0,0.0
觀塘讓賽,12,0,1,1,0.0
觀塘讓賽,2,0,2,0,0.0
觀塘讓賽,3,0,2,1,0.0
觀塘讓賽,4,0,2,0,0.0
觀塘讓賽,5,0,2,0,0.0
觀塘讓賽,6,1,2,1,50.0
觀塘讓賽,7,0,2,1,0.0
觀塘讓賽,8,0,2,0,0.0
觀塘讓賽,9,0,2,0,0.0
謝斐讓賽,1,0,1,1,0.0
謝斐讓賽,10,0,1,0,0.0
謝斐讓賽,11,0,1,0,0.0
謝斐讓賽,12,0,1,0,0.0
謝斐讓賽,2,0,1,0,0.0
謝斐讓賽,3,1,1,1,100.0
謝斐讓賽,4,0,1,0,0.0
謝斐讓賽,5,0,1,0,0.0
謝斐讓賽,6,0,1,1,0.0
謝斐讓賽,7,0,1,0,0.0
謝斐讓賽,8,0,1,0,0.0
謝斐讓賽,9,0,1,0,0.0
豐富藝文生活1650米讓賽,1,0,1,1,0.0
豐富藝文生活1650米讓賽,10,0,1,0,0.0
豐富藝文生活1650米讓賽,11,0,1,0,0.0
豐富藝文生活1650米讓賽,12,0,1,0,0.0
豐富藝文生活1650米讓賽,13,0,1,0,0.0
豐富藝文生活1650米讓賽,14,0,1,0,0.0
豐富藝文生活1650米讓賽,2,0,1,0,0.0
豐富藝文生活1650米讓賽,3,1,1,1,100.0
豐富藝文生活1650米讓賽,4,0,1,0,0.0
豐富藝文生活1650米讓賽,5,0,1,0,0.0
豐富藝文生活1650米讓賽,6,0,1,1,0.0
豐富藝文生活1650米讓賽,7,0,1,0,0.0
豐富藝文生活1650米讓賽,8,0,1,0,0.0
豐富藝文生活1650米讓賽,9,0,1,0,0.0
貝璐讓賽,1,0,1,0,0.0
貝璐讓賽,10,0,1,0,0.0
貝璐讓賽,11,0,1,0,0.0
貝璐讓賽,12,0,1,0,0.0
貝璐讓賽,13,0,1,0,0.0
貝璐讓賽,14,0,1,0,0.0
貝璐讓賽,2,0,1,1,0.0
貝璐讓賽,3,0,1,1,0.0
